0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10c,11c,11c,11c,11c,11c,11c,11c,11c,11c,21c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13c,0,0,0e,0,0,0,0,0,0,15c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13c,0,0,0,0,0,0,0,0,0,15c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10c,11c,11c,12c,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13c,11c,11c,11c,11c,11c,21c,0,0,19c,11c,11c,12c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0e,0,0,0,0,0,0,0,0,0e,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13c,0,0,0,0,0,0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0w,0,0,0,0,0
0,1c,2c,2c,2c,2c,2c,2c,3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1c,2c,10c,20c,20c,20c,0,0,20c,20c,20c,12c,2c,2c,3c
1c,4,4,4,4,4,4,4,4,3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10c,21c,0,0,19c,11c,11c,11c,11c,11c,11c,11c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0e,0,0,0,0,0,0,0,0,0,0,0,1c,4,4,13c,0,0,0,0,0,0,0,0,15c,4,4,4c
4,4,4,4,4,4,4,4,4,4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0e,0,0,0,0,0,13c,0,0,0,0,15c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4c,4,4,13c,0,0,0,0,0,0,0,0,15c,4,4,4c
4,4,4,4,4,4,4,4,4,9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13c,0,0,0,0,15c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11c,11c,0,0,0,0,0,0,0,0,0,0,4c,4,4,13c,0,0,11c,11c,11c,0,0,0,15c,4,4,9c
4,4,4,4,4,4,4,4,9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1c,2c,3c,0,0,0,0,19c,20c,21c,0,0,19c,0,0,0,0,0,0,0,1c,2c,3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0e,0,0,0,0,0,0,0,4c,4,4,13c,0,0,0,0,0,0,0e,0,15c,4,4c,0
4,4,4,4,4,4,4,4c,0,0,0,0,0p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0e,0,0,15c,0,0,0,0,0,0,0,4c,4,4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15c,0,0,0,0,0,4c,4,4,13c,0,0,0,0,0,0,0,0,15c,4,9c,0
4,4,4,4,4,4,4,4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15c,0,0,0,0,0,1c,2c,4,4,4,3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20c,20c,19c,0,0,21c,11c,11c,19c,0,0,0,0,0,4c,4,4,10,20c,20c,19c,0,0,21c,11c,11c,19c,4c,0,0
4,4,4,4,4,4,4,4,3c,0,0,1c,2c,3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10c,20c,20c,20c,20c,12c,0,0,0,1c,2c,4,4,4,4,4,4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4c,4,4,13c,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4,3c,1c,4,4,4,2c,2c,3c,0,0,0,0e,0,0,0,0,0,0,0,0,0,0,0,0,1c,2c,2,2,2,2,2,2,2c,2c,2c,4,4,4,4,4,4,4,4,3c,0,0,0,0,0,0,0,0,0,0,0,0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4c,4,4,13c,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2c,2c,0,0,0,0,0,1c,3c,0,0,0,0,0,0,1c,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13c,11c,11c,21c,0,0,19c,15c,3c,0,0,0,0,7c,4,4,13,11c,11c,11c,11c,21c,0,0,19c,15c,3c,0,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3c,0,0,1c,3c,4,4,3c,0,0,0,0,0,7c,4c,4c,10,11c,11c,11c,11c,11c,11c,11c,12,11c,11c,11c,11c,11c,19c,4c,4c,0,0,0,1c,2c,3c,0,0,0,0,0,2c,2c,3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15c,4,3c,0,0,0,0,4c,4,10c,0,0,0,0,0,0,0,0,15c,4,3c,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2c,2c,4,4,4,4,4,3c,0,0,0,0,0,0,0,13c,0,0,0,0,0,0,0,15c,0,0,0,0,0,13c,0,0,0,0,0,0,0,0,0,0,0,2c,2c,4,4,4,3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15c,4,4c,0,0,0,0,7c,4,4c,0,0,0,0,0,0,0,0,15c,4,4c,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,0,0,0,0,0,0,0,0,0e,0,0,0,0,0,0,0,0e,0,0,0,0,0,0,0,0,0,0,0,0,0,1c,4,4,4,4,4,4c,0,0,0,0,0,0,0,0,21c,0,0,19c,11c,11c,11c,11c,15,4,4c,0,0,0,0,0,7c,4c,21c,0,0,19c,11c,11c,11c,11c,15,4,4c,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4c,4,4,4,4,4,4c,0,0,0,0,0e,0,0,0,0,0,0,0,0,4c,4,4,4,4,4,3c,0,0,0,0,0,0,0,0,0,0e,0,0,0,0,15c,4,4,3c
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,4c,2c,2c,2c,1c,10c,11c,11c,11c,11c,11c,11c,11c,12c,11c,11c,11c,11c,11c,12c,0,0,0,1c,2c,2c,2c,3c,2c,2c,4,4,4,4,4,4,4c,0,0,0,0,0,0,0,0,0,0,0,0,0,4c,4,4,4,4,4,4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15c,4,4,4c
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,4c,4,4,4,4,2,2,2,2,2,2,2,2,2,4,4,1,2,3,4c,0,0,1c,4,4,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,0,0,0,0,0,10c,20c,20c,20c,20c,12c,4,4,4,4,4,4,4c,0,0,0,0,0,10c,20c,20c,20c,20c,12c,20c,4c,4c,15,4,4,4c
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9c,0,0,4c,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,4c,4,4,4,4,4,4,4,4,4,4,4,4,4,9c,0,0,0,1c,2c,2c,2c,2,2,2,2,2,4,4,4,4,4,4,4,4,2c,2c,2c,2c,2c,2,2,2,2,2,13,4,4,4,15,4,4,4c
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9c,0,0,0,4c,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,7c,4,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,0,0,4c,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,4,4,4,15,4,4,4c
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,0,0,9c,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,0,4c,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,0,0,4c,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,20,20,20,12,4,4,4c
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,0,0,0,4c,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9c,0,0,0,4c,4,4,4,4,4,4,4,4,4,4,4,9c,0,0,0,0,7c,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,0,0,0,9c,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c,0,0,0,0,4c,4,4,4,4,4,4,4,4,4,4,4c,0,0,0,0,0,0,7c,4c,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9c,0,0,0,0,0,0,4c,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9c,0,0,0,0,4c,4,4,4,4,4,4,4,4,4,4,9c,0,0,0,0,0,0,0,0,7c,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4c
